,speaker_id,sentence_id,wav_path,wav,phn_path,phns,wrd_path,wrds,usage
1024,FJEN0,SA2.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/FJEN0/SA2.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/FJEN0/SA2.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/FJEN0/SA2.WRD,,train
1025,FJEN0,SI2307.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/FJEN0/SI2307.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/FJEN0/SI2307.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/FJEN0/SI2307.WRD,,train
1026,FJEN0,SX327.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/FJEN0/SX327.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/FJEN0/SX327.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/FJEN0/SX327.WRD,,train
1027,FJEN0,SI1677.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/FJEN0/SI1677.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/FJEN0/SI1677.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/FJEN0/SI1677.WRD,,train
1028,FJEN0,SX417.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/FJEN0/SX417.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/FJEN0/SX417.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/FJEN0/SX417.WRD,,train
1029,FJEN0,SA1.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/FJEN0/SA1.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/FJEN0/SA1.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/FJEN0/SA1.WRD,,train
1030,MNTW0,SI1698.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MNTW0/SI1698.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MNTW0/SI1698.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MNTW0/SI1698.WRD,,train
1031,MNTW0,SI2328.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MNTW0/SI2328.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MNTW0/SI2328.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MNTW0/SI2328.WRD,,train
1032,MNTW0,SX258.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MNTW0/SX258.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MNTW0/SX258.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MNTW0/SX258.WRD,,train
1033,MNTW0,SX78.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MNTW0/SX78.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MNTW0/SX78.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MNTW0/SX78.WRD,,train
1034,MNTW0,SX348.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MNTW0/SX348.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MNTW0/SX348.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MNTW0/SX348.WRD,,train
1035,MNTW0,SX202.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MNTW0/SX202.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MNTW0/SX202.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MNTW0/SX202.WRD,,train
1036,MNTW0,SA2.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MNTW0/SA2.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MNTW0/SA2.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MNTW0/SA2.WRD,,train
1037,MNTW0,SX168.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MNTW0/SX168.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MNTW0/SX168.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MNTW0/SX168.WRD,,train
1038,MNTW0,SI1068.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MNTW0/SI1068.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MNTW0/SI1068.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MNTW0/SI1068.WRD,,train
1039,MNTW0,SA1.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MNTW0/SA1.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MNTW0/SA1.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MNTW0/SA1.WRD,,train
1040,FVKB0,SX79.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/FVKB0/SX79.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/FVKB0/SX79.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/FVKB0/SX79.WRD,,train
1041,FVKB0,SI1159.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/FVKB0/SI1159.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/FVKB0/SI1159.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/FVKB0/SI1159.WRD,,train
1042,FVKB0,SX349.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/FVKB0/SX349.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/FVKB0/SX349.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/FVKB0/SX349.WRD,,train
1043,FVKB0,SX439.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/FVKB0/SX439.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/FVKB0/SX439.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/FVKB0/SX439.WRD,,train
1044,FVKB0,SA2.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/FVKB0/SA2.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/FVKB0/SA2.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/FVKB0/SA2.WRD,,train
1045,FVKB0,SI1789.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/FVKB0/SI1789.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/FVKB0/SI1789.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/FVKB0/SI1789.WRD,,train
1046,FVKB0,SX169.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/FVKB0/SX169.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/FVKB0/SX169.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/FVKB0/SX169.WRD,,train
1047,FVKB0,SI529.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/FVKB0/SI529.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/FVKB0/SI529.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/FVKB0/SI529.WRD,,train
1048,FVKB0,SX259.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/FVKB0/SX259.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/FVKB0/SX259.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/FVKB0/SX259.WRD,,train
1049,FVKB0,SA1.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/FVKB0/SA1.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/FVKB0/SA1.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/FVKB0/SA1.WRD,,train
1050,FBLV0,SX158.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/FBLV0/SX158.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/FBLV0/SX158.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/FBLV0/SX158.WRD,,train
1051,FBLV0,SX248.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/FBLV0/SX248.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/FBLV0/SX248.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/FBLV0/SX248.WRD,,train
1052,FBLV0,SX338.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/FBLV0/SX338.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/FBLV0/SX338.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/FBLV0/SX338.WRD,,train
1053,FBLV0,SX428.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/FBLV0/SX428.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/FBLV0/SX428.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/FBLV0/SX428.WRD,,train
1054,FBLV0,SI2318.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/FBLV0/SI2318.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/FBLV0/SI2318.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/FBLV0/SI2318.WRD,,train
1055,FBLV0,SX68.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/FBLV0/SX68.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/FBLV0/SX68.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/FBLV0/SX68.WRD,,train
1056,FBLV0,SA2.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/FBLV0/SA2.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/FBLV0/SA2.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/FBLV0/SA2.WRD,,train
1057,FBLV0,SI1688.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/FBLV0/SI1688.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/FBLV0/SI1688.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/FBLV0/SI1688.WRD,,train
1058,FBLV0,SI1058.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/FBLV0/SI1058.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/FBLV0/SI1058.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/FBLV0/SI1058.WRD,,train
1059,FBLV0,SA1.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/FBLV0/SA1.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/FBLV0/SA1.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/FBLV0/SA1.WRD,,train
1060,MMWS1,SX441.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MMWS1/SX441.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MMWS1/SX441.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MMWS1/SX441.WRD,,train
1061,MMWS1,SX27.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MMWS1/SX27.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MMWS1/SX27.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MMWS1/SX27.WRD,,train
1062,MMWS1,SI2331.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MMWS1/SI2331.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MMWS1/SI2331.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MMWS1/SI2331.WRD,,train
1063,MMWS1,SI1701.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MMWS1/SI1701.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MMWS1/SI1701.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MMWS1/SI1701.WRD,,train
1064,MMWS1,SX81.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MMWS1/SX81.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MMWS1/SX81.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MMWS1/SX81.WRD,,train
1065,MMWS1,SX261.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MMWS1/SX261.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MMWS1/SX261.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MMWS1/SX261.WRD,,train
1066,MMWS1,SA2.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MMWS1/SA2.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MMWS1/SA2.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MMWS1/SA2.WRD,,train
1067,MMWS1,SX351.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MMWS1/SX351.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MMWS1/SX351.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MMWS1/SX351.WRD,,train
1068,MMWS1,SI1071.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MMWS1/SI1071.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MMWS1/SI1071.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MMWS1/SI1071.WRD,,train
1069,MMWS1,SA1.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MMWS1/SA1.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MMWS1/SA1.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MMWS1/SA1.WRD,,train
1070,MTKD0,SI630.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MTKD0/SI630.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MTKD0/SI630.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MTKD0/SI630.WRD,,train
1071,MTKD0,SI1187.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MTKD0/SI1187.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MTKD0/SI1187.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MTKD0/SI1187.WRD,,train
1072,MTKD0,SI1817.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MTKD0/SI1817.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MTKD0/SI1817.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MTKD0/SI1817.WRD,,train
1073,MTKD0,SX197.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MTKD0/SX197.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MTKD0/SX197.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MTKD0/SX197.WRD,,train
1074,MTKD0,SX377.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MTKD0/SX377.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MTKD0/SX377.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MTKD0/SX377.WRD,,train
1075,MTKD0,SA2.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MTKD0/SA2.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MTKD0/SA2.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MTKD0/SA2.WRD,,train
1076,MTKD0,SX17.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MTKD0/SX17.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MTKD0/SX17.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MTKD0/SX17.WRD,,train
1077,MTKD0,SX287.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MTKD0/SX287.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MTKD0/SX287.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MTKD0/SX287.WRD,,train
1078,MTKD0,SX107.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MTKD0/SX107.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MTKD0/SX107.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MTKD0/SX107.WRD,,train
1079,MTKD0,SA1.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MTKD0/SA1.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MTKD0/SA1.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MTKD0/SA1.WRD,,train
1080,MTMN0,SX254.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MTMN0/SX254.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MTMN0/SX254.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MTMN0/SX254.WRD,,train
1081,MTMN0,SI1064.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MTMN0/SI1064.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MTMN0/SI1064.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MTMN0/SI1064.WRD,,train
1082,MTMN0,SX164.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MTMN0/SX164.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MTMN0/SX164.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MTMN0/SX164.WRD,,train
1083,MTMN0,SX434.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MTMN0/SX434.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MTMN0/SX434.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MTMN0/SX434.WRD,,train
1084,MTMN0,SI582.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MTMN0/SI582.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MTMN0/SI582.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MTMN0/SI582.WRD,,train
1085,MTMN0,SX344.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MTMN0/SX344.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MTMN0/SX344.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MTMN0/SX344.WRD,,train
1086,MTMN0,SI2324.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MTMN0/SI2324.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MTMN0/SI2324.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MTMN0/SI2324.WRD,,train
1087,MTMN0,SA2.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MTMN0/SA2.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MTMN0/SA2.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MTMN0/SA2.WRD,,train
1088,MTMN0,SX74.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MTMN0/SX74.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MTMN0/SX74.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MTMN0/SX74.WRD,,train
1089,MTMN0,SA1.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MTMN0/SA1.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MTMN0/SA1.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MTMN0/SA1.WRD,,train
1090,MKDB0,SX62.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MKDB0/SX62.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MKDB0/SX62.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MKDB0/SX62.WRD,,train
1091,MKDB0,SX152.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MKDB0/SX152.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MKDB0/SX152.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MKDB0/SX152.WRD,,train
1092,MKDB0,SX422.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MKDB0/SX422.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MKDB0/SX422.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MKDB0/SX422.WRD,,train
1093,MKDB0,SI588.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MKDB0/SI588.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MKDB0/SI588.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MKDB0/SI588.WRD,,train
1094,MKDB0,SX242.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MKDB0/SX242.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MKDB0/SX242.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MKDB0/SX242.WRD,,train
1095,MKDB0,SX332.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MKDB0/SX332.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MKDB0/SX332.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MKDB0/SX332.WRD,,train
1096,MKDB0,SI872.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MKDB0/SI872.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MKDB0/SI872.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MKDB0/SI872.WRD,,train
1097,MKDB0,SA2.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MKDB0/SA2.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MKDB0/SA2.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MKDB0/SA2.WRD,,train
1098,MKDB0,SI2132.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MKDB0/SI2132.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MKDB0/SI2132.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MKDB0/SI2132.WRD,,train
1099,MKDB0,SA1.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MKDB0/SA1.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MKDB0/SA1.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MKDB0/SA1.WRD,,train
1100,MDLC1,SI2144.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MDLC1/SI2144.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MDLC1/SI2144.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MDLC1/SI2144.WRD,,train
1101,MDLC1,SX85.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MDLC1/SX85.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MDLC1/SX85.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MDLC1/SX85.WRD,,train
1102,MDLC1,SI2065.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MDLC1/SI2065.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MDLC1/SI2065.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MDLC1/SI2065.WRD,,train
1103,MDLC1,SX265.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MDLC1/SX265.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MDLC1/SX265.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MDLC1/SX265.WRD,,train
1104,MDLC1,SX445.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MDLC1/SX445.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MDLC1/SX445.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MDLC1/SX445.WRD,,train
1105,MDLC1,SI1435.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MDLC1/SI1435.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MDLC1/SI1435.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MDLC1/SI1435.WRD,,train
1106,MDLC1,SA2.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MDLC1/SA2.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MDLC1/SA2.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MDLC1/SA2.WRD,,train
1107,MDLC1,SX175.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MDLC1/SX175.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MDLC1/SX175.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MDLC1/SX175.WRD,,train
1108,MDLC1,SX355.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MDLC1/SX355.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MDLC1/SX355.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MDLC1/SX355.WRD,,train
1109,MDLC1,SA1.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MDLC1/SA1.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MDLC1/SA1.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MDLC1/SA1.WRD,,train
1110,MBML0,SX449.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MBML0/SX449.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MBML0/SX449.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MBML0/SX449.WRD,,train
1111,MBML0,SX89.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MBML0/SX89.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MBML0/SX89.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MBML0/SX89.WRD,,train
1112,MBML0,SI1169.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MBML0/SI1169.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MBML0/SI1169.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MBML0/SI1169.WRD,,train
1113,MBML0,SI539.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MBML0/SI539.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MBML0/SI539.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MBML0/SI539.WRD,,train
1114,MBML0,SI1799.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MBML0/SI1799.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MBML0/SI1799.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MBML0/SI1799.WRD,,train
1115,MBML0,SA2.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MBML0/SA2.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MBML0/SA2.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MBML0/SA2.WRD,,train
1116,MBML0,SX179.WAV_riff,/home/neo/MS/TIMIT/TRAIN/DR7/MBML0/SX179.WAV_riff.wav,,/home/neo/MS/TIMIT/TRAIN/DR7/MBML0/SX179.PHN,,/home/neo/MS/TIMIT/TRAIN/DR7/MBML0/SX179.WRD,,train
